Data,Abertura,Valor Máximo,Valor Mínimo,Fechamento,Volume,Retorno diário,Faixa de preço,Variação de preço
2006-02-14,1.952415646306657,2.0423887729230965,1.9494168757722417,2.028592586517334,1160938800,4.527849217106916,0.0929718971508548,0.0761769402106768
2006-02-15,2.014198452483372,2.087977118756097,2.001902842320614,2.075980424880981,1159771200,2.3359958366505618,0.0860742764354829,0.0617819723976089
2006-02-16,2.096674173758798,2.1296636749593736,2.083778130406238,2.1164677143096924,948175200,1.950273179046591,0.0458855445531356,0.0197935405508942
2006-02-17,2.108369098590173,2.126064210317012,2.087675215807637,2.1080691814422607,575999200,-0.3968183785960089,0.0383889945093751,-0.0002999171479123
2006-02-21,2.1170670624959897,2.123365124672305,2.0597844681842146,2.0717811584472656,779606800,-1.721386722715057,0.0635806564880905,-0.0452859040487241
2006-02-22,2.069382765332583,2.149458699538181,2.0393910288815773,2.1389617919921875,978238800,3.242651052743017,0.1100676706566035,0.0695790266596043
2006-02-23,2.153057445722658,2.189346237763657,2.1422598222836715,2.151857376098633,856917600,0.6028898765150226,0.0470864154799857,-0.001200069624025
2006-02-24,2.163554561442551,2.186047362159952,2.1353625300943126,2.143160581588745,534744000,-0.4041529241893937,0.0506848320656394,-0.0203939798538059
2006-02-27,2.159054570574322,2.162953695289944,2.118866857728728,2.129063844680786,791240800,-0.6577545812040286,0.0440868375612164,-0.0299907258935356
2006-02-28,2.146759504932193,2.1713517261757085,2.0423904711484067,2.054086446762085,1266980400,-3.521613412675406,0.1289612550273018,-0.0926730581701078
2006-03-01,2.0645838818788085,2.0840787145137405,2.0399918545549784,2.0723817348480225,763817600,0.8906776107099557,0.044086859958762,0.0077978529692139
2006-03-02,2.0690821787524056,2.099073104655832,2.059484826192213,2.0876760482788086,625273600,0.7380065734804209,0.0395882784636185,0.0185938695264029
2006-03-03,2.0813773982259893,2.096673576445098,2.0252948817597094,2.0309925079345703,737668400,-2.7151501973197045,0.0713786946853884,-0.050384890291419
2006-03-06,2.030093952605548,2.0309933041696526,1.9476188893896256,1.9638134241104128,912665600,-3.307697274199972,0.083374414780027,-0.0662805284951348
2006-03-07,1.972210230433716,2.006400593991648,1.951816860121149,1.988705277442932,872877600,1.2675263865147943,0.054583733870499,0.016495047009216
2006-03-08,1.988106325395233,2.0153981989469094,1.959915100370908,1.9692119359970093,653251200,-0.98020263067774,0.0554830985760017,-0.0188943893982236
2006-03-09,1.9788094084762964,1.993504955088168,1.913728758801796,1.9173271656036377,799304800,-2.634798695098417,0.0797761962863721,-0.0614822428726586
2006-03-10,1.9209259742832543,1.934121933097552,1.8729402144772056,1.8951340913772583,1043142800,-1.1575006407105404,0.061181718620346,-0.0257918829059959
2006-03-13,1.9509163429762053,1.987805554242576,1.9431192974049056,1.9698107242584229,861187600,3.940440585230287,0.04468625683767,0.0188943812822175
2006-03-14,1.972511911459224,2.01899790763855,1.964414341792612,2.01899790763855,642020400,2.497051253421545,0.0545835658459377,0.0464859961793258
2006-03-15,2.030692818145822,2.0405900862638298,1.9650125496022093,1.986306071281433,891996000,-1.6192110072740795,0.0755775366616202,-0.0443867468643888
2006-03-16,2.0049011562763788,2.0064009428791887,1.9284242524529385,1.92872416973114,749638400,-2.8989440440639225,0.0779766904262502,-0.0761769865452388
2006-03-17,1.9419198795242296,1.965612543047222,1.9227257748470696,1.9392210245132449,812042000,0.5442382558812575,0.0428867682001523,-0.0026988550109847
2006-03-20,1.9560159333778648,1.9632133470217776,1.9155273032686853,1.9191265106201167,605441200,-1.0362157608193143,0.0476860437530923,-0.036889422757748
2006-03-21,1.85374653339386,1.9296238144044515,1.841150406218641,1.85374653339386,1345366400,-3.406757025368312,0.0884734081858105,0.0
2006-03-22,1.864243411225292,1.8969339985979,1.8375511702373204,1.849547863006592,1345895600,-0.2264964660287804,0.0593828283605795,-0.0146955482186998
2006-03-23,1.854046488664462,1.8564458275629288,1.7877667537128952,1.8042612075805664,1427826400,-2.448525736036289,0.0686790738500335,-0.0497852810838956
2006-03-24,1.8069602338459776,1.827654121908886,1.7703705326759245,1.7982628345489502,1071980000,-0.3324559108411895,0.0572835892329615,-0.0086973992970273
2006-03-27,1.8099594873789349,1.8408505727114268,1.7814685415933147,1.7847670316696167,1108072000,-0.750491119543073,0.0593820311181121,-0.0251924557093181
2006-03-28,1.7883663271791352,1.8036615114991807,1.7469785334408023,1.7607747316360474,1370322800,-1.3442818926974964,0.0566829780583784,-0.0275915955430878
2006-03-29,1.7733702966084834,1.8750396439065,1.7295833781763208,1.8693410158157349,2346834000,6.165824749132542,0.1454562657301792,0.0959707192072514
2006-03-30,1.884037163479077,1.898432994667027,1.8453490303631488,1.8819377422332764,1390650800,0.6738592001654942,0.0530839643038782,-0.0020994212458007
2006-03-31,1.896932963716655,1.9077295808951933,1.8666415312117155,1.8810373544692995,815357200,-0.047843653048174,0.041088049683478,-0.0158956092473554
2006-04-03,1.909530763545245,1.9230262451571405,1.8777395204186744,1.8789393901824951,815791200,-0.1115323032697679,0.045286724738466,-0.0305913733627498
2006-04-04,1.8624434749997192,1.8660426825937948,1.830952961252055,1.8345521688461304,931924000,-2.3623551439865054,0.0350897213417398,-0.0278913061535888
2006-04-05,1.94072049048847,2.015698432922364,1.9239255178748045,2.015698432922364,2233408800,9.874140793181583,0.0917729150475592,0.0749779424338936
2006-04-06,2.0483879712500346,2.160853926012324,2.0453883986148087,2.136561632156372,2663768800,5.996095311677174,0.1154655273975153,0.0881736609063374
2006-04-07,2.127265335914513,2.135662823176645,2.053487455014043,2.093075752258301,1545238800,-2.0353206405837265,0.082175368162602,-0.0341895836562122
2006-04-10,2.108071377842366,2.127265694883903,2.0528881668247747,2.059486150741577,903515200,-1.6047962659966997,0.0743775280591281,-0.0485852271007889
2006-04-11,2.069082885430236,2.0783797232627967,2.011499551249154,2.039091348648072,939316000,-0.9902859548806208,0.0668801720136427,-0.0299915367821643
2006-04-12,2.039691957371846,2.044490235274959,1.9884066833890408,2.0007030963897705,739894400,-1.8826156211075529,0.0560835518859184,-0.0389888609820756
2006-04-13,1.9896064331829024,2.0225959398875872,1.9737108137834147,1.993505358695984,734678000,-0.3597604115660457,0.0488851261041725,0.0038989255130816
2006-04-17,1.994703554652223,2.004600822777887,1.9299228374938309,1.9437190294265747,721938000,-2.497426407821457,0.0746779852840562,-0.0509845252256482
2006-04-18,1.950616747867696,1.9935045098255129,1.9431196182284955,1.9860063791275024,794844400,2.175589633106756,0.0503848915970173,0.0353896312598065
2006-04-19,2.004001967606857,2.0093998784174403,1.963513331973408,1.9689122438430784,1086033200,-0.8607291227298974,0.0458865464440323,-0.0350897237637786
2006-04-20,2.084677333018066,2.0993728791040183,1.9854071173012624,2.028294086456299,1666982800,3.015972032217862,0.1139657618027558,-0.0563832465617673
2006-04-21,2.045088614598224,2.058584889108668,1.9935044559412467,2.010599136352539,788986800,-0.8724055462132285,0.0650804331674215,-0.034489478245685
2006-04-24,2.004901337472602,2.007000758609753,1.964413702527034,1.971910834312439,707028000,-1.9242175797551164,0.0425870560827188,-0.0329905031601631
2006-04-25,1.9782093774305496,1.9971035697009736,1.9662134843693893,1.984507441520691,529062800,0.6388020689913176,0.0308900853315843,0.0062980640901413
2006-04-26,1.998903003945902,2.0477881235358977,1.991405671901496,2.0438899993896484,710886400,2.9923071401261048,0.0563824516344015,0.0449869954437465
2006-04-27,2.031293856855362,2.0951742406647087,2.019896598848408,2.08017897605896,845947200,1.7754857981666428,0.0752776418163008,0.0488851192035979
2006-04-28,2.080779374449041,2.1383625170587703,2.075381461615731,2.1110706329345703,760037600,1.4850480286141776,0.0629810554430392,0.0302912584855294
2006-05-01,2.122465837145457,2.145559066172636,2.0741803586555263,2.087376117706299,750380400,-1.122393294597357,0.0713787075171095,-0.0350897194391581
2006-05-02,2.103871206617007,2.158754660551661,2.1026719380696965,2.1479580402374268,771663200,2.902300261904789,0.0560827224819644,0.0440868336204198
2006-05-03,2.1542566983194025,2.157855906439868,2.1047719412703723,2.1335628032684326,686991200,-0.6701824104256238,0.0530839651694958,-0.0206938950509698
2006-05-04,2.135962205374097,2.186047403893721,2.113169687076397,2.133263349533081,860420400,-0.014035384142097,0.0728777168173238,-0.0026988558410159
2006-05-05,2.155156137390448,2.1668523085867166,2.133861814100696,2.156055688858032,563911600,1.0684259554704978,0.0329904944860208,0.000899551467584
2006-05-08,2.189045983132287,2.213338277415944,2.150957496431907,2.156055688858032,594851600,0.0,0.0623807809840366,-0.032990294274255
2006-05-09,2.153956226554462,2.176149900670179,2.117966960924518,2.130263566970825,531666800,-1.196264179097695,0.0581829397456608,-0.0236926595836366
2006-05-10,2.1380613150228105,2.1392611845106284,2.0876764067022147,2.117368221282959,459888800,-0.6053403854717865,0.0515847778084137,-0.0206930937398515
2006-05-11,2.123065765947208,2.1245655526950022,2.0258949609579653,2.0438899993896484,812688800,-3.470261863512269,0.0986705917370369,-0.0791757665575594
2006-05-12,2.0348921600374594,2.0600846142003304,2.0052011463009967,2.030393600463867,641774000,-0.6603290260146832,0.0548834678993337,-0.0044985595735922
2006-05-15,2.0204968833910595,2.050788340713501,2.0129995489934607,2.033093214035034,529177600,0.1329601103229549,0.0377887917200401,0.0125963306439746
2006-05-16,2.0423899988857634,2.0468885578110454,1.941919913820736,1.9488176107406616,936740000,-4.145191313049179,0.1049686439903097,-0.0935723881451018
2006-05-17,1.940719584556064,1.970411591098748,1.9215254821087733,1.957214832305908,754194000,0.43088801737865,0.0488861089899748,0.0164952477498439
2006-05-18,1.969811767504917,1.987207172785573,1.89303513366927,1.8948346376419067,658442400,-3.187192005412487,0.094172039116303,-0.0749771298630102
2006-05-19,1.8972332492919504,1.9458186417923584,1.884036690278148,1.9347223043441768,985866000,2.105073757354869,0.0617819515142104,0.0374890550522264
2006-05-22,1.9155272443156857,1.9191264515563469,1.8825377480334649,1.900831699371338,718975600,-1.751703843840624,0.036588703522882,-0.0146955449443477
2006-05-23,1.945219550752299,1.9551160217704744,1.8894359285694728,1.8939344882965088,694414000,-0.3628522755123597,0.0656800932010015,-0.0512850624557901
2006-05-24,1.8891358689305544,1.90892960822542,1.8462480990463528,1.8996325731277464,916031200,0.3008596583698564,0.0626815091790671,0.0104967041971919
2006-05-25,1.9272246905963508,1.932923119791308,1.898133110393132,1.92932391166687,463372000,1.563004286151859,0.0347900093981758,0.002099221070519
2006-05-26,1.9287246722271705,1.9362218052882587,1.8936349421709409,1.9059313535690308,432950000,-1.2124743780130065,0.0425868631173178,-0.0227933186581397
